Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20212023","2021-2023","%","<2.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20002002","2000-2002","million No","<0.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20012003","2001-2003","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20022004","2002-2004","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20032005","2003-2005","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20042006","2004-2006","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20052007","2005-2007","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20062008","2006-2008","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20072009","2007-2009","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20082010","2008-2010","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20092011","2009-2011","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20102012","2010-2012","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20112013","2011-2013","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20122014","2012-2014","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20132015","2013-2015","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20142016","2014-2016","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20152017","2015-2017","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20162018","2016-2018","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20172019","2017-2019","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20182020","2018-2020","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20192021","2019-2021","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20202022","2020-2022","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210011","Number of people undernourished (million) (3-year average)","20212023","2021-2023","million No","","Q","Missing value; suppressed",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","4.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","4.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","4.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","4.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","4.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","4.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","4.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20212023","2021-2023","%","3.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","6.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","5.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","5.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","5.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","5.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","5.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20212023","2021-2023","%","4.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","3.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","3.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","4.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","4.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","4.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","3.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210401F","Prevalence of severe food insecurity in the female adult population (percent) (3-year average)","20212023","2021-2023","%","2.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","12.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","12.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","12.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","12.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","12.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","12.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","10.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091","Prevalence of moderate or severe food insecurity in the total population (percent) (3-year average)","20212023","2021-2023","%","8.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","15.7","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","14.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","13.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","13.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20182020","2018-2020","%","13.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20192021","2019-2021","%","13.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20202022","2020-2022","%","12.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091M","Prevalence of moderate or severe food insecurity in the male adult population (percent) (3-year average)","20212023","2021-2023","%","9.6","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20142016","2014-2016","%","9.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20152017","2015-2017","%","10.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20162018","2016-2018","%","11","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20172019","2017-2019","%","11.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20182020","2018-2020","%","10.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20192021","2019-2021","%","10.9","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20202022","2020-2022","%","9.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","210091F","Prevalence of moderate or severe food insecurity in the female adult population (percent) (3-year average)","20212023","2021-2023","%","7.8","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20142016","2014-2016","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20152017","2015-2017","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071","Number of severely food insecure people (million) (3-year average)","20212023","2021-2023","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20142016","2014-2016","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20152017","2015-2017","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071M","Number of severely food insecure male adults (million) (3-year average)","20212023","2021-2023","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20142016","2014-2016","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20152017","2015-2017","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210071F","Number of severely food insecure female adults (million) (3-year average)","20212023","2021-2023","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20142016","2014-2016","million No","0.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20152017","2015-2017","million No","0.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20162018","2016-2018","million No","0.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20172019","2017-2019","million No","0.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20182020","2018-2020","million No","0.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20192021","2019-2021","million No","0.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20202022","2020-2022","million No","0.5","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081","Number of moderately or severely food insecure people (million) (3-year average)","20212023","2021-2023","million No","0.4","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20142016","2014-2016","million No","0.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20152017","2015-2017","million No","0.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20162018","2016-2018","million No","0.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20172019","2017-2019","million No","0.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20182020","2018-2020","million No","0.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20192021","2019-2021","million No","0.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20202022","2020-2022","million No","0.3","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081M","Number of moderately or severely food insecure male adults (million) (3-year average)","20212023","2021-2023","million No","0.2","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20142016","2014-2016","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20152017","2015-2017","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20162018","2016-2018","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20172019","2017-2019","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20182020","2018-2020","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20192021","2019-2021","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20202022","2020-2022","million No","0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6132","Value","210081F","Number of moderately or severely food insecure female adults (million) (3-year average)","20212023","2021-2023","million No","<0.1","A","Official figure","FAO data"
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20002002","2000-2002","%","100","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20012003","2001-2003","%","96.2","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20022004","2002-2004","%","100","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20032005","2003-2005","%","100","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20042006","2004-2006","%","100","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20052007","2005-2007","%","100","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20062008","2006-2008","%","100","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20072009","2007-2009","%","100","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20082010","2008-2010","%","100","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20092011","2009-2011","%","98.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20102012","2010-2012","%","96.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20112013","2011-2013","%","95.7","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20122014","2012-2014","%","94.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20132015","2013-2015","%","97.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20142016","2014-2016","%","97.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20152017","2015-2017","%","99.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20162018","2016-2018","%","99.4","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20172019","2017-2019","%","97.3","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20182020","2018-2020","%","96.6","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20192021","2019-2021","%","93.5","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6121","Value","21035","Cereal import dependency ratio (percent) (3-year average)","20202022","2020-2022","%","97.1","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2000","2000","kcal/cap/d","90","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2001","2001","kcal/cap/d","77","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2002","2002","kcal/cap/d","51","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2003","2003","kcal/cap/d","22","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2004","2004","kcal/cap/d","55","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2005","2005","kcal/cap/d","77","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2006","2006","kcal/cap/d","71","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2007","2007","kcal/cap/d","61","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2008","2008","kcal/cap/d","19","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2009","2009","kcal/cap/d","10","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2010","2010","kcal/cap/d","5","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2011","2011","kcal/cap/d","2","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2012","2012","kcal/cap/d","11","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2013","2013","kcal/cap/d","30","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2014","2014","kcal/cap/d","50","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2015","2015","kcal/cap/d","53","E","Estimated value",""
"FS","Suite of Food Security Indicators","414","Kuwait","6128","Value","21031","Per capita food supply variability (kcal/cap/day)","2016","2016","kcal/cap/d","48","E","Estimated value",""
